sourceNodeId,relationshipType,target_targetNode_gt_median
964248,CITES,0
1132157,CITES,0
1153101,CITES,0
1153150,CITES,0
167656,CITES,0
167670,CITES,0
100197,CITES,0
1050679,CITES,0
1103960,CITES,0
1105718,CITES,0
1106568,CITES,0
1108209,CITES,0
1108834,CITES,0
1109392,CITES,0
1112767,CITES,0
1125082,CITES,0
1125895,CITES,0
1126037,CITES,0
1128839,CITES,0
1128868,CITES,0
1130915,CITES,0
1130927,CITES,0
1130931,CITES,0
1131647,CITES,0
1131748,CITES,0
1132418,CITES,0
1140289,CITES,0
1152277,CITES,0
1152673,CITES,0
1154169,CITES,0
1154251,CITES,0
118559,CITES,0
133550,CITES,0
157401,CITES,0
16461,CITES,0
189577,CITES,0
23502,CITES,0
25181,CITES,0
25184,CITES,0
27174,CITES,0
27631,CITES,0
31769,CITES,0
33412,CITES,0
35343,CITES,0
35863,CITES,0
35922,CITES,0
390922,CITES,0
396412,CITES,0
444191,CITES,0
447250,CITES,0
48550,CITES,0
49482,CITES,0
52515,CITES,0
62347,CITES,0
641976,CITES,0
654326,CITES,0
7022,CITES,0
72101,CITES,0
82087,CITES,0
82098,CITES,0
83826,CITES,0
90888,CITES,0
919885,CITES,0
92065,CITES,0
948299,CITES,0
949511,CITES,0
96335,CITES,0
104840,CITES,0
1102761,CITES,0
1106330,CITES,0
1106370,CITES,0
1107067,CITES,0
1113926,CITES,0
1115471,CITES,0
1125386,CITES,0
1128536,CITES,0
1131471,CITES,0
1153169,CITES,0
167670,CITES,0
180399,CITES,0
200480,CITES,0
20850,CITES,0
25184,CITES,0
259126,CITES,0
263279,CITES,0
3237,CITES,0
328370,CITES,0
39124,CITES,0
39126,CITES,0
46431,CITES,0
49660,CITES,0
63477,CITES,0
63486,CITES,0
636098,CITES,0
66594,CITES,0
68463,CITES,0
8699,CITES,0
8821,CITES,0
1106330,CITES,0
1123068,CITES,0
1128536,CITES,0
20850,CITES,0
20942,CITES,0
521251,CITES,0
66594,CITES,0
1103737,CITES,0
1114222,CITES,0
1125467,CITES,0
192850,CITES,0
272720,CITES,0
509379,CITES,0
66594,CITES,0
976284,CITES,0
1114222,CITES,0
65653,CITES,0
1125467,CITES,0
167670,CITES,0
3233,CITES,0
3237,CITES,0
601561,CITES,0
964248,CITES,0
1110531,CITES,0
1131137,CITES,0
3233,CITES,0
36620,CITES,0
39130,CITES,0
964248,CITES,0
1103610,CITES,0
1104055,CITES,0
1110947,CITES,0
1113739,CITES,0
307336,CITES,0
30895,CITES,0
30901,CITES,0
31932,CITES,0
350362,CITES,0
368431,CITES,0
854434,CITES,0
96335,CITES,0
1152896,CITES,0
1956,CITES,0
207395,CITES,0
310530,CITES,0
5075,CITES,0
1105428,CITES,0
1114664,CITES,0
1119078,CITES,0
105899,CITES,0
1110768,CITES,0
1111304,CITES,0
28254,CITES,0
395547,CITES,0
46468,CITES,0
510718,CITES,0
1103676,CITES,0
1103737,CITES,0
1104449,CITES,0
1108834,CITES,0
11093,CITES,0
1109439,CITES,0
1110438,CITES,0
1112929,CITES,0
1114352,CITES,0
1132459,CITES,0
1132461,CITES,0
1135108,CITES,0
1136393,CITES,0
1136397,CITES,0
1152917,CITES,0
118436,CITES,0
119956,CITES,0
120013,CITES,0
12946,CITES,0
137873,CITES,0
151708,CITES,0
168410,CITES,0
1717,CITES,0
299197,CITES,0
32688,CITES,0
328370,CITES,0
35797,CITES,0
37884,CITES,0
390889,CITES,0
395553,CITES,0
428610,CITES,0
4329,CITES,0
46468,CITES,0
684986,CITES,0
69392,CITES,0
69418,CITES,0
753265,CITES,0
949217,CITES,0
1104300,CITES,0
1121254,CITES,0
1136310,CITES,0
1136397,CITES,0
1140547,CITES,0
116790,CITES,0
1717,CITES,0
239800,CITES,0
32698,CITES,0
35922,CITES,0
390889,CITES,0
46468,CITES,0
62274,CITES,0
62417,CITES,0
755082,CITES,0
95718,CITES,0
1102548,CITES,0
1031453,CITES,0
1102550,CITES,0
1113739,CITES,0
1116347,CITES,0
1120020,CITES,0
1128839,CITES,0
1130567,CITES,0
1130600,CITES,0
124064,CITES,0
1272,CITES,0
128,CITES,0
132806,CITES,0
13885,CITES,0
13917,CITES,0
168410,CITES,0
188471,CITES,0
193742,CITES,0
28278,CITES,0
28287,CITES,0
293285,CITES,0
36167,CITES,0
6151,CITES,0
6155,CITES,0
6184,CITES,0
6196,CITES,0
6210,CITES,0
6213,CITES,0
6214,CITES,0
628500,CITES,0
628815,CITES,0
782486,CITES,0
976334,CITES,0
164,CITES,0
1105887,CITES,0
1127851,CITES,0
135765,CITES,0
135766,CITES,0
411092,CITES,0
434,CITES,0
449841,CITES,0
6917,CITES,0
8703,CITES,0
429781,CITES,0
5038,CITES,0
582343,CITES,0
102884,CITES,0
1108175,CITES,0
1112574,CITES,0
1153262,CITES,0
12182,CITES,0
157761,CITES,0
164,CITES,0
25805,CITES,0
45189,CITES,0
68505,CITES,0
77515,CITES,0
976284,CITES,0
989397,CITES,0
1102567,CITES,0
7867,CITES,0
1104851,CITES,0
1107861,CITES,0
1119751,CITES,0
1121867,CITES,0
129897,CITES,0
167656,CITES,0
1120563,CITES,0
28026,CITES,0
5064,CITES,0
5069,CITES,0
521207,CITES,0
1120563,CITES,0
1121176,CITES,0
1129106,CITES,0
272345,CITES,0
385067,CITES,0
1120563,CITES,0
385067,CITES,0
1120563,CITES,0
5064,CITES,0
5069,CITES,0
109323,CITES,0
1105698,CITES,0
129896,CITES,0
137849,CITES,0
354004,CITES,0
423463,CITES,0
440815,CITES,0
561364,CITES,0
79809,CITES,0
1152714,CITES,0
133550,CITES,0
133563,CITES,0
133566,CITES,0
140569,CITES,0
1108050,CITES,0
1114192,CITES,0
1118083,CITES,0
1120197,CITES,0
1120858,CITES,0
1123239,CITES,0
1132968,CITES,0
139547,CITES,0
256106,CITES,0
2695,CITES,0
342802,CITES,0
75695,CITES,0
911198,CITES,0
99025,CITES,0
1105574,CITES,0
1128425,CITES,0
1130680,CITES,0
1129111,CITES,0
119956,CITES,0
227286,CITES,0
1022969,CITES,0
1117833,CITES,0
255233,CITES,0
33303,CITES,0
77826,CITES,0
1110520,CITES,0
1102625,CITES,0
152226,CITES,0
545647,CITES,0
582511,CITES,0
1102625,CITES,0
1106388,CITES,0
1107861,CITES,0
1110390,CITES,0
1114502,CITES,0
68463,CITES,0
86840,CITES,0
8699,CITES,0
1107572,CITES,0
12211,CITES,0
27612,CITES,0
28641,CITES,0
385251,CITES,0
1132461,CITES,0
1154123,CITES,0
1154124,CITES,0
671269,CITES,0
675847,CITES,0
1106547,CITES,0
1107355,CITES,0
1130567,CITES,0
1385,CITES,0
193742,CITES,0
6152,CITES,0
6155,CITES,0
6214,CITES,0
299195,CITES,0
1126029,CITES,0
1106966,CITES,0
1111052,CITES,0
1113739,CITES,0
130,CITES,0
134128,CITES,0
20534,CITES,0
28202,CITES,0
96847,CITES,0
1106406,CITES,0
1114629,CITES,0
1130567,CITES,0
170338,CITES,0
20526,CITES,0
7419,CITES,0
10981,CITES,0
1105718,CITES,0
1120731,CITES,0
1136422,CITES,0
13686,CITES,0
27631,CITES,0
3229,CITES,0
399339,CITES,0
1120731,CITES,0
1153056,CITES,0
28387,CITES,0
58540,CITES,0
81350,CITES,0
976334,CITES,0
1108329,CITES,0
118259,CITES,0
118260,CITES,0
168410,CITES,0
181782,CITES,0
212930,CITES,0
28485,CITES,0
38480,CITES,0
8213,CITES,0
8875,CITES,0
95579,CITES,0
1120731,CITES,0
10796,CITES,0
1103315,CITES,0
1105764,CITES,0
1106406,CITES,0
1106547,CITES,0
1106966,CITES,0
1107355,CITES,0
1107455,CITES,0
1108329,CITES,0
1109957,CITES,0
1111052,CITES,0
1111230,CITES,0
1111304,CITES,0
1113182,CITES,0
1113459,CITES,0
1113614,CITES,0
1116347,CITES,0
1117760,CITES,0
1117942,CITES,0
1120020,CITES,0
1122425,CITES,0
1123553,CITES,0
1128267,CITES,0
1129096,CITES,0
1129243,CITES,0
1130567,CITES,0
124064,CITES,0
12576,CITES,0
128,CITES,0
13193,CITES,0
134128,CITES,0
1385,CITES,0
13960,CITES,0
153598,CITES,0
161221,CITES,0
17208,CITES,0
193742,CITES,0
195361,CITES,0
20526,CITES,0
20534,CITES,0
218410,CITES,0
23774,CITES,0
241133,CITES,0
28202,CITES,0
28227,CITES,0
28278,CITES,0
28350,CITES,0
28471,CITES,0
28485,CITES,0
293271,CITES,0
299195,CITES,0
299197,CITES,0
353541,CITES,0
35863,CITES,0
38480,CITES,0
399339,CITES,0
434,CITES,0
55968,CITES,0
58540,CITES,0
595056,CITES,0
6155,CITES,0
6163,CITES,0
6184,CITES,0
6210,CITES,0
6214,CITES,0
6215,CITES,0
6220,CITES,0
6224,CITES,0
628667,CITES,0
628668,CITES,0
628815,CITES,0
672064,CITES,0
7419,CITES,0
755217,CITES,0
91975,CITES,0
1105764,CITES,0
1106172,CITES,0
1109199,CITES,0
1115886,CITES,0
1126029,CITES,0
1130600,CITES,0
1152740,CITES,0
124064,CITES,0
13960,CITES,0
149669,CITES,0
188471,CITES,0
23258,CITES,0
27631,CITES,0
28278,CITES,0
28447,CITES,0
345340,CITES,0
38480,CITES,0
399339,CITES,0
6155,CITES,0
6184,CITES,0
6196,CITES,0
6215,CITES,0
6224,CITES,0
628500,CITES,0
6378,CITES,0
93320,CITES,0
95589,CITES,0
97892,CITES,0
1120170,CITES,0
6224,CITES,0
1113739,CITES,0
1116347,CITES,0
1123553,CITES,0
230300,CITES,0
96847,CITES,0
976334,CITES,0
134128,CITES,0
6163,CITES,0
6224,CITES,0
28387,CITES,0
345340,CITES,0
6163,CITES,0
10793,CITES,0
1123991,CITES,0
1130356,CITES,0
84459,CITES,0
1114864,CITES,0
1115677,CITES,0
235776,CITES,0
69397,CITES,0
1108656,CITES,0
1119295,CITES,0
1121057,CITES,0
20833,CITES,0
1107067,CITES,0
1116268,CITES,0
1152307,CITES,0
1152448,CITES,0
1152975,CITES,0
1153169,CITES,0
1153703,CITES,0
200480,CITES,0
20850,CITES,0
444240,CITES,0
46431,CITES,0
68463,CITES,0
1125992,CITES,0
141868,CITES,0
200480,CITES,0
359067,CITES,0
521252,CITES,0
1112665,CITES,0
200480,CITES,0
1106103,CITES,0
1112075,CITES,0
1122425,CITES,0
1129208,CITES,0
28473,CITES,0
1103162,CITES,0
1129243,CITES,0
17476,CITES,0
28473,CITES,0
55968,CITES,0
6378,CITES,0
682666,CITES,0
892139,CITES,0
1102646,CITES,0
116084,CITES,0
178209,CITES,0
568045,CITES,0
591017,CITES,0
1130637,CITES,0
1153160,CITES,0
348437,CITES,0
411092,CITES,0
417017,CITES,0
49895,CITES,0
51909,CITES,0
83725,CITES,0
9708,CITES,0
1106103,CITES,0
1114864,CITES,0
1120444,CITES,0
235776,CITES,0
6334,CITES,0
6925,CITES,0
69397,CITES,0
65653,CITES,0
1111240,CITES,0
350319,CITES,0
1123068,CITES,0
463825,CITES,0
100961,CITES,0
1116629,CITES,0
350319,CITES,0
35797,CITES,0
560936,CITES,0
562123,CITES,0
60170,CITES,0
6775,CITES,0
1106789,CITES,0
714975,CITES,0
1117348,CITES,0
1125469,CITES,0
158172,CITES,0
293974,CITES,0
300071,CITES,0
315266,CITES,0
37884,CITES,0
390896,CITES,0
445938,CITES,0
1105531,CITES,0
1121254,CITES,0
1128425,CITES,0
293974,CITES,0
37884,CITES,0
390896,CITES,0
50336,CITES,0
50337,CITES,0
1123188,CITES,0
431206,CITES,0
6910,CITES,0
78994,CITES,0
1117219,CITES,0
1123188,CITES,0
1132083,CITES,0
1152150,CITES,0
1154103,CITES,0
169279,CITES,0
431206,CITES,0
662416,CITES,0
1105011,CITES,0
1116336,CITES,0
1131230,CITES,0
1135108,CITES,0
1152917,CITES,0
1717,CITES,0
428610,CITES,0
431206,CITES,0
4330,CITES,0
703953,CITES,0
1153811,CITES,0
449841,CITES,0
1155073,CITES,0
187354,CITES,0
20857,CITES,0
308003,CITES,0
6941,CITES,0
93923,CITES,0
1114526,CITES,0
1118658,CITES,0
372862,CITES,0
57922,CITES,0
57948,CITES,0
1000012,CITES,0
101660,CITES,0
1106388,CITES,0
1115670,CITES,0
1120650,CITES,0
18615,CITES,0
238099,CITES,0
308003,CITES,0
1116922,CITES,0
372862,CITES,0
1109439,CITES,0
1110438,CITES,0
137873,CITES,0
323128,CITES,0
52847,CITES,0
1120880,CITES,0
1135082,CITES,0
14549,CITES,0
212930,CITES,0
2663,CITES,0
54844,CITES,0
1136446,CITES,0
7276,CITES,0
7297,CITES,0
763181,CITES,0
763181,CITES,0
763181,CITES,0
7276,CITES,0
763010,CITES,0
763181,CITES,0
1105764,CITES,0
1107312,CITES,0
1109581,CITES,0
1113182,CITES,0
1117760,CITES,0
1118245,CITES,0
341188,CITES,0
1153287,CITES,0
95586,CITES,0
1121603,CITES,0
1153097,CITES,0
141171,CITES,0
314459,CITES,0
80515,CITES,0
1113534,CITES,0
1131348,CITES,0
1153097,CITES,0
141171,CITES,0
314459,CITES,0
409255,CITES,0
1138027,CITES,0
315789,CITES,0
105057,CITES,0
1103737,CITES,0
1121867,CITES,0
154982,CITES,0
192850,CITES,0
27250,CITES,0
39124,CITES,0
1108728,CITES,0
1110426,CITES,0
1111788,CITES,0
1128531,CITES,0
1132815,CITES,0
11342,CITES,0
1153148,CITES,0
1153866,CITES,0
133615,CITES,0
22431,CITES,0
22563,CITES,0
23738,CITES,0
263279,CITES,0
30895,CITES,0
368431,CITES,0
49843,CITES,0
49844,CITES,0
49847,CITES,0
55403,CITES,0
601567,CITES,0
62389,CITES,0
6311,CITES,0
65653,CITES,0
6639,CITES,0
97377,CITES,0
1120059,CITES,0
1132968,CITES,0
2665,CITES,0
75691,CITES,0
75695,CITES,0
1154525,CITES,0
137956,CITES,0
167205,CITES,0
709113,CITES,0
1132809,CITES,0
1154525,CITES,0
1213,CITES,0
180187,CITES,0
232605,CITES,0
58268,CITES,0
709113,CITES,0
8591,CITES,0
1116268,CITES,0
12359,CITES,0
175291,CITES,0
36145,CITES,0
52784,CITES,0
175291,CITES,0
36145,CITES,0
1102751,CITES,0
38000,CITES,0
104840,CITES,0
1102751,CITES,0
104840,CITES,0
1102751,CITES,0
101145,CITES,0
104840,CITES,0
1102751,CITES,0
1105428,CITES,0
1119078,CITES,0
173884,CITES,0
27535,CITES,0
308232,CITES,0
353541,CITES,0
434,CITES,0
502574,CITES,0
51866,CITES,0
51909,CITES,0
59244,CITES,0
89335,CITES,0
409725,CITES,0
1102761,CITES,0
1153811,CITES,0
1102761,CITES,0
103515,CITES,0
1129570,CITES,0
395075,CITES,0
608292,CITES,0
647408,CITES,0
785678,CITES,0
8875,CITES,0
1104647,CITES,0
1125092,CITES,0
1152761,CITES,0
1153860,CITES,0
197054,CITES,0
229635,CITES,0
395075,CITES,0
8875,CITES,0
1120643,CITES,0
1153816,CITES,0
395075,CITES,0
608292,CITES,0
646809,CITES,0
647447,CITES,0
8875,CITES,0
1129570,CITES,0
1152676,CITES,0
18582,CITES,0
395075,CITES,0
608292,CITES,0
1103610,CITES,0
1133390,CITES,0
102879,CITES,0
4804,CITES,0
9513,CITES,0
1102794,CITES,0
252725,CITES,0
1130780,CITES,0
633585,CITES,0
1120138,CITES,0
33818,CITES,0
1130539,CITES,0
1153003,CITES,0
136766,CITES,0
136768,CITES,0
181782,CITES,0
1153262,CITES,0
28674,CITES,0
6539,CITES,0
1107067,CITES,0
1123867,CITES,0
114189,CITES,0
17798,CITES,0
20850,CITES,0
211875,CITES,0
259126,CITES,0
3231,CITES,0
39126,CITES,0
39131,CITES,0
49660,CITES,0
552469,CITES,0
6334,CITES,0
63477,CITES,0
63486,CITES,0
636098,CITES,0
711598,CITES,0
85452,CITES,0
10186,CITES,0
10169,CITES,0
1112574,CITES,0
12197,CITES,0
12198,CITES,0
12210,CITES,0
124734,CITES,0
164,CITES,0
249858,CITES,0
27606,CITES,0
4804,CITES,0
67415,CITES,0
68495,CITES,0
68505,CITES,0
9515,CITES,0
10186,CITES,0
10430,CITES,0
1108267,CITES,0
1110947,CITES,0
1114336,CITES,0
1120713,CITES,0
259772,CITES,0
47570,CITES,0
54550,CITES,0
6378,CITES,0
86840,CITES,0
1120713,CITES,0
3095,CITES,0
1103394,CITES,0
112378,CITES,0
208345,CITES,0
41417,CITES,0
8703,CITES,0
1102850,CITES,0
1107567,CITES,0
1129442,CITES,0
1130634,CITES,0
194617,CITES,0
31336,CITES,0
31349,CITES,0
36620,CITES,0
43698,CITES,0
686532,CITES,0
1110947,CITES,0
1113934,CITES,0
1135358,CITES,0
1153148,CITES,0
180373,CITES,0
20942,CITES,0
30895,CITES,0
31097,CITES,0
417017,CITES,0
46536,CITES,0
601567,CITES,0
6217,CITES,0
8699,CITES,0
93320,CITES,0
10183,CITES,0
10796,CITES,0
1154500,CITES,0
18619,CITES,0
20193,CITES,0
212777,CITES,0
252715,CITES,0
434,CITES,0
601561,CITES,0
8703,CITES,0
97892,CITES,0
1102873,CITES,0
23507,CITES,0
39199,CITES,0
1129835,CITES,0
1131719,CITES,0
193354,CITES,0
25413,CITES,0
1127657,CITES,0
11325,CITES,0
1153264,CITES,0
20833,CITES,0
217139,CITES,0
35070,CITES,0
49843,CITES,0
545647,CITES,0
582511,CITES,0
1128256,CITES,0
211432,CITES,0
30901,CITES,0
44017,CITES,0
45061,CITES,0
463825,CITES,0
65650,CITES,0
1126350,CITES,0
12199,CITES,0
148399,CITES,0
1107567,CITES,0
1112099,CITES,0
1119471,CITES,0
4637,CITES,0
989397,CITES,0
1059953,CITES,0
1106418,CITES,0
1117249,CITES,0
1118764,CITES,0
1153183,CITES,0
12165,CITES,0
12211,CITES,0
155736,CITES,0
157761,CITES,0
219239,CITES,0
28632,CITES,0
28640,CITES,0
28641,CITES,0
309476,CITES,0
321861,CITES,0
429781,CITES,0
4660,CITES,0
5038,CITES,0
65650,CITES,0
94713,CITES,0
27199,CITES,0
1107319,CITES,0
1107567,CITES,0
1112099,CITES,0
1131611,CITES,0
1132285,CITES,0
12165,CITES,0
38722,CITES,0
111866,CITES,0
1119471,CITES,0
68495,CITES,0
1126350,CITES,0
12158,CITES,0
12199,CITES,0
164,CITES,0
95225,CITES,0
1119471,CITES,0
12247,CITES,0
1112574,CITES,0
12182,CITES,0
57948,CITES,0
6125,CITES,0
67415,CITES,0
77515,CITES,0
12165,CITES,0
101263,CITES,0
1107567,CITES,0
1112099,CITES,0
12165,CITES,0
1119471,CITES,0
148399,CITES,0
107569,CITES,0
1120777,CITES,0
1152490,CITES,0
1153861,CITES,0
156977,CITES,0
213279,CITES,0
395553,CITES,0
400356,CITES,0
949217,CITES,0
1129683,CITES,0
16451,CITES,0
16470,CITES,0
16474,CITES,0
395725,CITES,0
57764,CITES,0
16451,CITES,0
72101,CITES,0
101811,CITES,0
1104007,CITES,0
1107319,CITES,0
1131611,CITES,0
12158,CITES,0
12195,CITES,0
12198,CITES,0
12210,CITES,0
152227,CITES,0
157805,CITES,0
16451,CITES,0
20601,CITES,0
20602,CITES,0
27612,CITES,0
4804,CITES,0
6125,CITES,0
6539,CITES,0
67415,CITES,0
68495,CITES,0
1131634,CITES,0
16451,CITES,0
242637,CITES,0
105057,CITES,0
323128,CITES,0
340078,CITES,0
1071981,CITES,0
1104999,CITES,0
1105221,CITES,0
1107674,CITES,0
1129573,CITES,0
127033,CITES,0
135130,CITES,0
229635,CITES,0
28290,CITES,0
416455,CITES,0
56112,CITES,0
56119,CITES,0
56709,CITES,0
574710,CITES,0
575795,CITES,0
62718,CITES,0
63832,CITES,0
8875,CITES,0
1123188,CITES,0
1152150,CITES,0
1154103,CITES,0
12638,CITES,0
662416,CITES,0
6910,CITES,0
78994,CITES,0
1123188,CITES,0
119761,CITES,0
263553,CITES,0
4330,CITES,0
662416,CITES,0
6898,CITES,0
6910,CITES,0
899119,CITES,0
1118083,CITES,0
160705,CITES,0
17208,CITES,0
755217,CITES,0
1107312,CITES,0
1120731,CITES,0
755217,CITES,0
1105148,CITES,0
13208,CITES,0
1105148,CITES,0
131318,CITES,0
1105148,CITES,0
131318,CITES,0
13208,CITES,0
170338,CITES,0
214472,CITES,0
358884,CITES,0
411005,CITES,0
1152143,CITES,0
131318,CITES,0
17476,CITES,0
13654,CITES,0
13656,CITES,0
83746,CITES,0
1115959,CITES,0
119686,CITES,0
83746,CITES,0
987188,CITES,0
1120431,CITES,0
1115959,CITES,0
1120431,CITES,0
119686,CITES,0
13656,CITES,0
198443,CITES,0
294239,CITES,0
987188,CITES,0
1107355,CITES,0
1120431,CITES,0
1272,CITES,0
1385,CITES,0
1110531,CITES,0
37998,CITES,0
38000,CITES,0
1104379,CITES,0
13917,CITES,0
31043,CITES,0
42847,CITES,0
84459,CITES,0
1120020,CITES,0
13960,CITES,0
1126050,CITES,0
20534,CITES,0
1119708,CITES,0
1152358,CITES,0
1152421,CITES,0
1153280,CITES,0
1154459,CITES,0
141347,CITES,0
33907,CITES,0
44368,CITES,0
646836,CITES,0
97390,CITES,0
98693,CITES,0
1103016,CITES,0
1103016,CITES,0
643069,CITES,0
1103031,CITES,0
1103969,CITES,0
14429,CITES,0
14431,CITES,0
34082,CITES,0
73119,CITES,0
1103031,CITES,0
1103969,CITES,0
1119216,CITES,0
14431,CITES,0
34082,CITES,0
1103031,CITES,0
1103969,CITES,0
1119216,CITES,0
14429,CITES,0
14431,CITES,0
34082,CITES,0
73119,CITES,0
1103031,CITES,0
1103038,CITES,0
1114864,CITES,0
1119987,CITES,0
239829,CITES,0
1103038,CITES,0
1105932,CITES,0
1152308,CITES,0
56167,CITES,0
592830,CITES,0
60682,CITES,0
1103038,CITES,0
14549,CITES,0
1103038,CITES,0
592830,CITES,0
1111240,CITES,0
264347,CITES,0
25702,CITES,0
708945,CITES,0
10169,CITES,0
1104007,CITES,0
1107572,CITES,0
1114526,CITES,0
1153160,CITES,0
12197,CITES,0
12350,CITES,0
175576,CITES,0
210309,CITES,0
217115,CITES,0
219239,CITES,0
35854,CITES,0
41666,CITES,0
57948,CITES,0
77515,CITES,0
89547,CITES,0
9513,CITES,0
9515,CITES,0
35854,CITES,0
12558,CITES,0
1110024,CITES,0
1118388,CITES,0
1152564,CITES,0
1153891,CITES,0
15892,CITES,0
175909,CITES,0
221302,CITES,0
1116146,CITES,0
1118388,CITES,0
158098,CITES,0
189577,CITES,0
308920,CITES,0
714975,CITES,0
1127530,CITES,0
158098,CITES,0
3192,CITES,0
523394,CITES,0
653441,CITES,0
714289,CITES,0
1105531,CITES,0
1131165,CITES,0
158098,CITES,0
189571,CITES,0
189572,CITES,0
189577,CITES,0
308920,CITES,0
3191,CITES,0
3192,CITES,0
523394,CITES,0
642827,CITES,0
152219,CITES,0
16470,CITES,0
16474,CITES,0
395725,CITES,0
430329,CITES,0
51831,CITES,0
118436,CITES,0
1105603,CITES,0
1129621,CITES,0
1104787,CITES,0
1114992,CITES,0
1126044,CITES,0
273949,CITES,0
1123087,CITES,0
1129621,CITES,0
12359,CITES,0
16474,CITES,0
105856,CITES,0
1104787,CITES,0
1105603,CITES,0
1109891,CITES,0
1120049,CITES,0
1123087,CITES,0
12347,CITES,0
286500,CITES,0
1131167,CITES,0
1131236,CITES,0
1131274,CITES,0
1131312,CITES,0
126793,CITES,0
643003,CITES,0
643069,CITES,0
644093,CITES,0
644334,CITES,0
646195,CITES,0
646286,CITES,0
1152259,CITES,0
1152991,CITES,0
643069,CITES,0
1107140,CITES,0
1118245,CITES,0
1126012,CITES,0
17208,CITES,0
184157,CITES,0
32872,CITES,0
95435,CITES,0
1152633,CITES,0
1153262,CITES,0
184157,CITES,0
32872,CITES,0
95435,CITES,0
1115291,CITES,0
280876,CITES,0
444191,CITES,0
1103162,CITES,0
1105033,CITES,0
1122425,CITES,0
1129208,CITES,0
170338,CITES,0
28456,CITES,0
33013,CITES,0
682666,CITES,0
892139,CITES,0
1103162,CITES,0
1103162,CITES,0
1119987,CITES,0
1152308,CITES,0
3231,CITES,0
323128,CITES,0
39131,CITES,0
56167,CITES,0
1107136,CITES,0
63486,CITES,0
245955,CITES,0
1106052,CITES,0
249421,CITES,0
1106854,CITES,0
424540,CITES,0
86923,CITES,0
1000012,CITES,0
582343,CITES,0
1153091,CITES,0
18615,CITES,0
4660,CITES,0
28964,CITES,0
531348,CITES,0
531351,CITES,0
167656,CITES,0
88356,CITES,0
103537,CITES,0
1112686,CITES,0
116790,CITES,0
173863,CITES,0
18774,CITES,0
33013,CITES,0
345340,CITES,0
445938,CITES,0
510718,CITES,0
66794,CITES,0
73146,CITES,0
79817,CITES,0
94713,CITES,0
1108175,CITES,0
18785,CITES,0
86840,CITES,0
1106401,CITES,0
1112686,CITES,0
20920,CITES,0
20920,CITES,0
510715,CITES,0
1104449,CITES,0
20920,CITES,0
1122425,CITES,0
18833,CITES,0
682666,CITES,0
81350,CITES,0
1152740,CITES,0
1152944,CITES,0
18833,CITES,0
593210,CITES,0
593328,CITES,0
593329,CITES,0
87363,CITES,0
1107572,CITES,0
1153736,CITES,0
12960,CITES,0
18619,CITES,0
30934,CITES,0
686061,CITES,0
1106287,CITES,0
1114153,CITES,0
1114442,CITES,0
1126044,CITES,0
1128846,CITES,0
1131464,CITES,0
1135082,CITES,0
1135137,CITES,0
123825,CITES,0
184918,CITES,0
23448,CITES,0
240791,CITES,0
330148,CITES,0
42847,CITES,0
49482,CITES,0
6184,CITES,0
62347,CITES,0
628888,CITES,0
631052,CITES,0
649730,CITES,0
649739,CITES,0
66990,CITES,0
684372,CITES,0
7276,CITES,0
7297,CITES,0
763009,CITES,0
83826,CITES,0
948147,CITES,0
948299,CITES,0
950052,CITES,0
131318,CITES,0
239800,CITES,0
32698,CITES,0
40124,CITES,0
95718,CITES,0
38829,CITES,0
64271,CITES,0
20178,CITES,0
91852,CITES,0
91853,CITES,0
95188,CITES,0
91853,CITES,0
943,CITES,0
1108597,CITES,0
1114777,CITES,0
1116397,CITES,0
1116839,CITES,0
1119180,CITES,0
112813,CITES,0
1130653,CITES,0
1130657,CITES,0
1138091,CITES,0
1152244,CITES,0
1153877,CITES,0
1153879,CITES,0
1153889,CITES,0
144330,CITES,0
3085,CITES,0
30973,CITES,0
395725,CITES,0
5062,CITES,0
566488,CITES,0
566653,CITES,0
566664,CITES,0
91853,CITES,0
1103315,CITES,0
1118092,CITES,0
1103315,CITES,0
1103676,CITES,0
1107067,CITES,0
1103315,CITES,0
1106966,CITES,0
1107455,CITES,0
1111052,CITES,0
23774,CITES,0
70442,CITES,0
7419,CITES,0
1106849,CITES,0
1111788,CITES,0
1118823,CITES,0
20592,CITES,0
20593,CITES,0
235776,CITES,0
389715,CITES,0
6311,CITES,0
20593,CITES,0
1108167,CITES,0
1118209,CITES,0
1121537,CITES,0
12158,CITES,0
12199,CITES,0
12247,CITES,0
124734,CITES,0
25805,CITES,0
42207,CITES,0
95225,CITES,0
1108167,CITES,0
1121537,CITES,0
12155,CITES,0
12158,CITES,0
12199,CITES,0
12247,CITES,0
42207,CITES,0
95225,CITES,0
1127851,CITES,0
372862,CITES,0
1127863,CITES,0
1155073,CITES,0
1115701,CITES,0
1116530,CITES,0
20924,CITES,0
289885,CITES,0
294030,CITES,0
1108267,CITES,0
1113934,CITES,0
1115701,CITES,0
521207,CITES,0
1116181,CITES,0
1103383,CITES,0
1107418,CITES,0
1112911,CITES,0
1128369,CITES,0
190697,CITES,0
22241,CITES,0
243483,CITES,0
459216,CITES,0
593105,CITES,0
595193,CITES,0
1103383,CITES,0
1107418,CITES,0
1128369,CITES,0
595193,CITES,0
1107010,CITES,0
1128407,CITES,0
207395,CITES,0
310530,CITES,0
38839,CITES,0
38845,CITES,0
38846,CITES,0
3932,CITES,0
1110426,CITES,0
